Table 1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,County, Agency Name,Street,City, State,Zip,Agency Phone,Agency Contact,  Street ,City,State,Zip,"Minimum 
Age Served","Maximum 
Age Served",     Star Rating, Provider Type,Capacity,   Open Time,   Close Time,"Certificate 
Program
 Participant"," Offers
 Scholarships","   Offers 
   Sliding 
       Scale Fee     ","Offers 
Multi- Child Discount",Approved For Transportation,"Charges 
Fee for 
Transportation","Regulatory
Agency"," Regulatory 
Status", License Approval Date,Date Open,Near Public Transportation," Wheel 
Chair
 Accessible",  No Smoking ,  No Dogs ,  No Cats ,No Pets ,"   Child and  Adult
  Care Food 
      Program      Participant","   Program 
   Evaluator","Program
Evaluator
Phone Number"
,PUTNAM,Smart Play Growing and Learning LLC,600 E. Veterans Drive,Cookeville,TN,38501,(931) 854-0653  ,Claudia Gonzalez,600 E. Veterans Drive,Cookeville,TN,38501,6WK,5YR,1,Center,99,06:30 AM,05:30 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,7/1/2021,3/1/2020,N,N,Y,N,N,N,N,Britin Julian,
,PUTNAM,Mrs. Torie's Tiny Tots Pre-School,1630 Hanging Limb Road,Monterey ,TN,38574,(931) 644-2705  ,Torie Phillips,1630 Hanging Limb Road,Monterey ,TN,38574,6WK,12YR,,Group,12,06:30 AM,04:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,8/1/2021,4/12/2021,N,N,Y,N,N,Y,Y,LINDA ALLISON,(931) 319-7105
,RHEA,STRAWBERRY PATCH CHILD CARE,158 E RHEA AVE,SPRING CITY,TN,37381,(423) 365-4948  ,BETTY FUGATE,158 E RHEA AVE,SPRING CITY,TN,37381,6WK,12YR,3,Group,12,06:00 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,8/1/2021,7/1/2000,N,N,Y,Y,Y,Y,Y,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,Pumkin Patch Child Care,236 Cash Street,Spring City,TN,37381,(423) 365-0551  ,Betty Fugate,158 E. Rhea Avenue,Spring City,TN,37381,11MO,3YR,3,Group,12,06:00 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,12/1/2021,8/3/2015,N,N,Y,Y,Y,Y,Y,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,Learning Patch Child Care,158 1/2 E. Rhea Avenue,Spring City,TN,37381,(423) 365-7043  ,BETTY FUGATE,158 1/2 E. Rhea Avenue,Spring City,TN,37381,3YR,12YR,3,Group,14,06:00 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,4/1/2021,8/16/2015,N,N,Y,Y,Y,Y,Y,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,Rhea County Academy K-4,245 California Avenue,Dayton,TN,37321,(423) 775-2826  ,Brian Rentzsch,P.O. BOX 925,Dayton,TN,37321,4YR,6YR,,Center,15,08:05 AM,01:00 PM,N,N,N,Y,N,N,Department Of Education,Approved,10/1/2021,2/10/2014,N,Y,Y,Y,Y,Y,N,Adrienne Butler,(931) 239-6819
,RHEA,Bright Beginnings Academy ,861 Manufacturers Rd. ,Dayton,TN,37321,(423) 775-8495  ,Jamie Rogers,861 Manufacturers Rd. ,Dayton,TN,37321,6WK,12YR,3,Center,163,05:00 AM,05:00 PM,Y,Y,N,N,Y,N,DHS Licensing,Licensed,12/1/2020,9/1/2006,Y,Y,Y,Y,Y,Y,Y,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,Teachers' Pets',270 E. Jackson Avenue,Spring City,TN,37381,(423) 365-6451  105,ANGEL WATSON,270 E. Jackson Avenue,Spring City,TN,37381,6WK,12YR,3,Group,12,07:30 AM,03:00 PM,N,N,N,N,N,N,DHS Licensing,Licensed,4/1/2021,12/12/2014,N,Y,Y,Y,Y,Y,N,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,HEAD START RHEA COUNTY,1655 BLYTHE FERRY RD,DAYTON,TN,37321,(423) 775-7723  ,Elaine  Duke,501 WESTFIELD PLACE,JASPER,TN,37347,3YR,5YR,3,Center,99,08:00 AM,03:00 PM,N,N,N,N,Y,N,DHS Licensing,Licensed,4/1/2021,4/1/1996,N,Y,Y,Y,Y,Y,Y,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,DAYTON EARLY HEAD START,585 RICHLAND STREET,DAYTON,TN,37321,(423) 428-9698  ,Tammy Dillard,501 WESTFIELD PLACE,JASPER,TN,37347,6WK,3YR,3,Center,24,07:45 AM,03:15 PM,N,N,N,N,N,N,DHS Licensing,Licensed,1/1/2022,10/1/2015,N,Y,Y,Y,Y,Y,N,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,DAYTON CITY SCHOOL PRE-K,520 CHERRY STREET,DAYTON,TN,37321,(423) 775-8414  ,Lisa Montgomery,520 CHERRY STREET,DAYTON,TN,37321,3YR,5YR,,Center,40,07:50 AM,01:30 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,11/10/2005,N,Y,Y,Y,Y,Y,Y,Adrienne Butler,(931) 239-6819
,RHEA,SPRING CITY ELEMENTARY SCHOOL PRE-K,270 EAST JACKSON AVENUE,SPRING CITY,TN,37381,(423) 365-6451  ,Michelle Solomon,305 California Avenue,SPRING CITY,TN,37321,3YR,5YR,,Center,40,07:30 AM,03:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,11/10/2005,N,Y,Y,Y,Y,Y,Y,Adrienne Butler,(931) 239-6819
,RHEA,GRAYSVILLE ELEMENTARY PRE-K,606 LONG STREET,Graysville,TN,37338,(423) 775-7850  ,,305 California Avenue,Dayton,TN,37321,3YR,5YR,,Center,40,07:30 AM,03:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,11/10/2005,N,Y,Y,Y,Y,Y,Y,Adrienne Butler,(931) 239-6819
,RHEA,Rhea Central Elementary Pre-K,1005 Delaware Avenue,Dayton,TN,37321,(423) 775-7842  ,Michelle Solomon,305 California Avenue,Dayton,TN,37321,3YR,5YR,,Center,40,07:30 AM,03:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,8/9/2018,N,Y,Y,N,N,Y,Y,Adrienne Butler,(931) 239-6819
,RHEA,LITTLE LEARNERS AT FIRST CHURCH,1035 Market Street,Dayton,TN,37321,(423) 775-4577  ,Samantha  Crisp ,1035 Market Street,Dayton,TN,37321,6WK,5YR,3,Center,41,07:00 AM,06:00 PM,N,N,N,Y,N,N,DHS Licensing,Licensed,12/1/2021,8/8/2014,N,N,Y,Y,Y,N,N,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,LITTLE LEARNERS AT FIRST CHURCH SITE 2,520 CHERRY STREET,DAYTON,TN,37321,(423) 385-5100  ,Samantha  Crisp ,520 CHERRY STREET,DAYTON,TN,37321,6WK,10YR,2,Center,35,07:00 AM,06:00 PM,N,N,N,Y,N,N,DHS Licensing,Licensed,11/1/2021,7/29/2019,N,N,Y,Y,Y,Y,N,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,LITTLE BEES DAYCARE,1005 DELAWARE AVENUE,DAYTON,TN,37321,(423) 618-9156  ,Tiffany Wilson,1005 DELAWARE AVENUE,DAYTON,TN,37321,6WK,12YR,3,Group,12,07:15 AM,03:30 PM,N,N,N,N,N,N,DHS Licensing,Licensed,2/1/2022,10/24/2016,N,Y,Y,Y,Y,Y,N,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,Dolphin Daycare,606 Long Street,Dayton,TN,37321,(423) 618-8801  ,Shanna Pool,125 Paul Lane Drive,Dayton,TN,37321,6WK,5YR,3,Group,12,07:30 AM,03:30 PM,N,N,N,N,N,N,DHS Licensing,Licensed,11/1/2021,7/29/2019,N,Y,Y,N,N,N,N,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,Bright Beginnings Academy,861 Manufacturers Rd.,Dayton,TN,37321,(423) 775-8495  ,Jamie Rogers,861 Manufacturers Rd.,Dayton,TN,37321,6WK,12YR,3,Center,163,05:00 AM,05:00 PM,N,Y,N,N,Y,N,DHS Licensing,Licensed,10/11/2021,10/11/2021,Y,Y,Y,Y,Y,Y,Y,HANNAH  GRAYSON ,(423) 634-6185
,RHEA,Little Eagles Daycare,885 Eagles Lane,Evensville,TN,37332,(423) 504-2825  ,Melissa Alexander,885 Eagles Lane,Evensville,TN,37332,6WK,12YR,,Group,12,07:00 AM,03:00 PM,N,N,N,Y,N,N,DHS Licensing,Licensed,1/26/2022,1/26/2022,N,Y,Y,Y,Y,Y,N,MARGO MATHIS,(865) 594-9178
,ROANE,Head Start Fairmont ,130 Fairmont Ave.,Harriman,TN,37748,(865) 882-8928  ,April Plemons,P O BOX 790,Kingston,TN,37763,3YR,5YR,3,Center,130,07:30 AM,03:30 PM,N,N,N,N,N,N,DHS Licensing,Licensed,5/1/2021,5/11/2003,N,Y,Y,Y,Y,Y,Y,TRACEE GARNER,(865) 594-9132
,ROANE,Roane Pre-K @ Fairmont,131 Fairmont Ave,Harriman,TN,37748,(865) 882-8737  ,LAURA RANDOLPH,Attention: Laura Randolph,Kingston,TN,37763,4YR,5YR,,Center,40,08:30 AM,02:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,10/26/2016,N,Y,N,N,N,Y,Y,Adrienne Butler,(931) 239-6819
,ROANE,MT. PISGAH PRESCHOOL,4641 Harriman Hwy,OLIVER SPRINGS,TN,37840,(865) 435-9756  ,LEAH POWERS,P.O. BOX 341,OLIVER SPRINGS,TN,37840,6WK,5YR,,Center,100,06:00 AM,06:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,3/5/1999,N,Y,Y,Y,Y,Y,N,Adrienne Butler,(931) 239-6819
,ROANE,Trenton St. Baptist Church Day Care,519 Trenton Street,Harriman,TN,37748,(865) 882-2960  ,Christine Finkbeiner,519 Trenton Street,Harriman,TN,37748,16MO,12YR,2,Center,99,06:00 AM,05:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,9/1/2021,10/1/1978,N,N,Y,Y,Y,N,N,TRACEE GARNER,(865) 594-9132
,ROANE,Calvary Baptist Preschool,900 Sturgess St.,Kingston,TN,37763,(865) 376-8850  ,,P.O. BOX 844,Kingston,TN,37763,12MO,12YR,,Center,90,06:00 AM,06:00 PM,N,N,N,Y,N,N,Department Of Education,Approved,10/1/2021,7/22/2013,N,N,Y,Y,Y,N,N,Adrienne Butler,(931) 239-6819
,ROANE,Little Fisherman Day Care,4761B Roane State Highway,Rockwood,TN,37854,(865) 354-2518  ,Suzanne Emmert,4761B Roane State Highway,Rockwood,TN,37854,2YR,12YR,3,Center,65,06:30 AM,05:30 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,3/1/2021,4/1/1989,N,N,Y,Y,Y,N,N,TRACEE GARNER,(865) 594-9132
,ROANE,KINGSTON ELEM. SCHOOL-ESP,2000 KINGSTON HIGHWAY,KINGSTON,TN,37763,(865) 717-5444  ,RHONDA NICKELL,105 BLUFF ROAD,KINGSTON,TN,37763,5YR,13YR,3,Center,100,06:00 AM,06:00 PM,Y,N,N,Y,N,N,Department Of Education,Approved,10/1/2021,1/2/1997,N,Y,Y,Y,Y,Y,N,Dawn Shillington,
,ROANE,MIDTOWN ELEMENTARY SCHOOL - ESP,2830 ROANE STATE HIGHWAY,HARRIMAN,TN,37748,(865) 882-7260  ,RHONDA NICKELL,ROANE COUNTY SCHOOLS,KINGSTON,TN,37763,5YR,12YR,2,Center,30,06:00 AM,06:00 PM,N,N,N,Y,N,N,Department Of Education,Approved,10/1/2021,1/2/1997,N,Y,Y,Y,Y,Y,N,Dawn Shillington,
,ROANE,MIDWAY ELEMENTARY SCHOOL - ESP,130 LAUREL BLUFF,KINGSTON,TN,37763,(865) 717-5442  ,RHONDA NICKELL,ROANE COUNTY SCHOOLS,KINGSTON,TN,37763,5YR,13YR,2,Center,42,06:00 AM,06:00 PM,N,N,N,Y,N,N,Department Of Education,Approved,10/1/2021,1/2/1997,N,Y,Y,Y,Y,Y,Y,Dawn Shillington,
,ROANE,BOWERS BEFORE & AFTER SCHOOL PROGRAM,120 BREAZEALE STREET,HARRIMAN,TN,37748,(865) 882-2862  ,RHONDA NICKELL,105 BLUFF ROAD,KINGSTON,TN,37763,5YR,13YR,3,Center,30,06:00 AM,06:00 PM,Y,N,N,Y,N,N,Department Of Education,Approved,10/1/2021,6/1/2005,N,Y,Y,Y,Y,Y,N,Dawn Shillington,
,ROANE,MIDWAY ELEMENTARY PRE-K,130 LAUREL BLUFF ROAD,KINGSTON,TN,37763,(865) 376-2341  ,LAURA RANDOLPH,130 LAUREL BLUFF ROAD,KINGSTON,TN,37763,4YR,5YR,,Center,20,08:30 AM,02:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,9/12/2006,N,Y,Y,Y,Y,N,Y,Adrienne Butler,(931) 239-6819
,ROANE,BOWERS ELEMENTARY LEAPS,120 BREAZEALE ST,HARRIMAN,TN,37748,(865) 882-1185  ,Jessica Rittenhouse,120 BREAZEALE ST,HARRIMAN,TN,37748,5YR,12YR,,Center,500,03:00 PM,05:20 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,7/11/2007,N,Y,Y,Y,Y,Y,Y,Dawn Shillington,
,ROANE,RIDGE VIEW ELEMENTARY PRE-K,625 PUMPHOUSE RD,ROCKWOOD,TN,37854,(865) 354-2111  ,LAURA RANDOLPH,625 PUMPHOUSE RD,ROCKWOOD,TN,37854,4YR,5YR,,Center,20,08:15 AM,01:45 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,10/8/2007,N,Y,Y,Y,Y,Y,Y,Adrienne Butler,(931) 239-6819
,ROANE,Midtown Elementary Wee Bee 2 Day Care,2830 Roane State Highway,Harriman,TN,37748,(865) 882-1228  ,Magon Stakely,2830 Roane State Highway,Harriman,TN,37748,6WK,5YR,,Center,22,07:30 AM,04:30 PM,Y,N,N,N,N,N,Department Of Education,Approved,10/1/2021,9/11/2018,Y,Y,Y,N,N,Y,N,Adrienne Butler,(931) 239-6819
,ROANE,Kingston Elementary Pre-K/ Head Start,2000 Kingston Hwy,Kingston,TN,37763,(865) 376-5252  ,APRIL PLEMONS,2000 Kingston Hwy,Kingston,TN,37763,4YR,5YR,,Center,20,08:30 AM,02:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,9/10/2013,N,Y,Y,Y,Y,Y,Y,Adrienne Butler,(931) 239-6819
,ROANE,Dyllis Springs Pre-K,120 Ollis Road,Oliver Springs,TN,37840,(865) 435-0357  ,LAURA RANDOLPH,120 Ollis Road,Oliver Springs,TN,37840,3YR,5YR,,Center,20,08:15 AM,02:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,8/13/2012,N,Y,Y,Y,Y,Y,Y,Adrienne Butler,(931) 239-6819
,ROANE,Kingston Elementary Wee Bee Day Care,2000 kingston highway,kingston,TN,37763,(865) 717-5444  ,Magon Stakely,Roane County Schools,kingston,TN,37763,6WK,4YR,,Center,24,07:30 AM,04:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,6/9/2015,N,Y,Y,Y,Y,Y,N,Adrienne Butler,(931) 239-6819
,ROANE,Midtown Elementary Pre-K,2830 Roane State Highway ,Harriman,TN,37748,(865) 376-2308  ,LAURA RANDOLPH,2830 Roane State Highway ,Harriman,TN,37748,4YR,5YR,,Center,20,08:30 AM,02:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,7/23/2019,N,Y,Y,Y,Y,N,Y,Adrienne Butler,(931) 239-6819
,ROANE,Kingston Elementary LEAPS Program,2000 Kingston Highway,Kingston,TN,37763,(865) 376-5252  ,Lafonda Blasingame,2000 Kingston Highway,Kingston,TN,37763,5YR,11YR,,Center,450,03:30 PM,06:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,2/12/2015,N,Y,Y,Y,Y,Y,N,Dawn Shillington,
,ROANE,DYLLIS SPRINGS ELEM. LEAPS,120 OLLIS ROAD,OLIVER SPRINGS,TN,37849,(865) 435-6357  ,Kimberly Ashley,120 OLLIS ROAD,OLIVER SPRINGS,TN,37849,5YR,12YR,,Center,385,03:30 PM,06:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,2/11/2015,N,Y,Y,Y,Y,Y,N,Dawn Shillington,
,ROANE,RIDGEVIEW ELEMENTARY LEAPS,625 PUMPHOUSE ROAD,ROCKWOOD,TN,37854,(865) 354-2111  ,Christy Kamikawa,625 PUMPHOUSE ROAD,ROCKWOOD,TN,37854,5YR,10YR,,Center,700,07:00 AM,05:30 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,2/11/2015,N,Y,Y,Y,Y,Y,N,Dawn Shillington,
,ROANE,MIDWAY ELEMENTARY SCHOOL LEAPS,130 LAUREL BLUFF ROAD,KINGSTON,TN,37763,(865) 376-2341  ,,130 LAUREL BLUFF ROAD,KINGSTON,TN,37763,6YR,12YR,,Center,185,07:15 AM,05:30 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,2/27/2015,N,Y,Y,N,N,N,N,Dawn Shillington,
,ROANE,MEC Preschool,3096 Roane State Hwy,Harriman,TN,37748,(865) 882-1033  ,Melissa Bokor,3096 Roane State Hwy,Harriman,TN,37748,,,,Center,20,,,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,8/3/2021,N,N,N,N,N,N,N,Adrienne Butler,(931) 239-6819
,ROANE,Kiddie Korner Daycare & Pre-School,715 E Race Street,Kingston,TN,37763,(865) 376-0333  ,Tara Dalton,715 E Race Street,Kingston,TN,37763,6WK,13YR,3,Center,220,06:00 AM,06:00 PM,Y,N,Y,Y,Y,N,DHS Licensing,Licensed,7/1/2021,3/15/2001,Y,Y,Y,Y,Y,Y,Y,TRACEE GARNER,(865) 594-9132
,ROANE,KIDDIE KORNER OF ROCKWOOD,325 N. Kingston Avenue,Rockwood,TN,37854,(865) 354-1955  ,Cora Fowler,715 East Race Street,Kingston,TN,37763,6WK,13YR,3,Center,77,06:30 AM,06:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,9/1/2021,6/1/2015,Y,Y,Y,Y,Y,N,Y,TRACEE GARNER,(865) 594-9132
,ROANE,Kiddie Korner Day Care SOR,108 Woody Lane,Kingston,TN,37763,(865) 376-0288  ,Penny Buckman,715 E Race Street,Kingston,TN,37763,6WK,12YR,3,Center,40,06:30 AM,06:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,2/1/2021,10/24/2017,Y,Y,Y,Y,Y,Y,Y,TRACEE GARNER,(865) 594-9132
,ROBERTSON,"SMALL WONDERS ENRICHMENT CENTER,INC.",3033 HWY 31-W,WHITE HOUSE,TN,37188,(615) 672-2114  ,Helen Redding,3033 HWY 31-W,WHITE HOUSE,TN,37188,2YR,12YR,3,Center,99,06:30 AM,06:00 PM,Y,N,N,N,Y,N,DHS Licensing,Licensed,1/1/2022,1/1/2000,Y,Y,Y,Y,N,N,N,LENORA WOODRUFF,(615) 532-3446
,ROBERTSON,Greenbrier Kids Connection LLC,2642 Highway 41S,Greenbrier,TN,37073,(615) 643-1543  ,Ley McClelland,2642 Highway 41S,Greenbrier,TN,37073,6WK,12YR,1,Center,40,06:00 AM,06:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,4/1/2021,12/22/2008,N,N,Y,N,N,Y,N,LENORA WOODRUFF,(615) 532-3446
,ROBERTSON,Abundant Love Child Care Center 2,411 21st Avenue,Springfield,TN,37172,(615) 426-0994  ,Deborah Chatman,333 Golfview Lane,Springfield,TN,37172,6WK,12YR,3,Group,12,05:00 AM,04:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,11/1/2021,7/23/2012,N,N,Y,N,N,Y,Y,LENORA WOODRUFF,(615) 532-3446
,ROBERTSON,Life Christian Academy,1026 Stearman Drive,White House,TN,37188,(615) 581-0058  ,Beth  Johnstone,1026 Stearman Drive,White House,TN,37188,6WK,12YR,,Center,150,06:30 AM,06:00 PM,Y,N,N,Y,N,N,Department Of Education,Approved,10/1/2021,8/8/2013,N,Y,Y,Y,Y,Y,N,Steven Shumate,(615) 630-1150
,ROBERTSON,Life Christian Academy Extended Care,1026 Stearman Dr. ,Whitle House,TN,37188,(615) 581-0058  ,Beth Johnstone,103 Louise Dr.,White House,TN,37188,5YR,12YR,,Center,100,02:25 PM,06:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,7/1/2017,N,Y,N,Y,Y,Y,N,Kelly Doyle,
,ROBERTSON,Little Treasures Child Care Inc.,3741 Legacy Drive,Springfield,TN,37172,(615) 382-6888  ,Tonya  Scott,3741 Legacy Drive,Springfield,TN,37172,6WK,12YR,3,Center,40,06:00 AM,05:30 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,1/1/2022,9/3/2013,N,N,Y,N,N,Y,Y,LENORA WOODRUFF,(615) 532-3446
,ROBERTSON,Kozy Korner Child Development,206 Travis Lane,Springfield,TN,37172,(615) 384-5830  ,Aimee Brown,126 Braxton Park Lane,Goodlettsville,TN,37072,6WK,12YR,3,Group,12,05:00 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,7/1/2021,3/1/2016,N,N,Y,N,N,Y,Y,LENORA WOODRUFF,(615) 532-3446
,ROBERTSON,SPRINGFIELD BAPTIST PRESCHOOL,400 NORTH MAIN STREET,SPRINGFIELD,TN,37172,(615) 384-3100  ,Mandy Willson,400 NORTH MAIN STREET,SPRINGFIELD,TN,37172,2YR,5YR,3,Center,80,06:30 AM,06:00 PM,N,N,N,N,N,N,DHS Licensing,Licensed,12/1/2021,9/1/1968,N,Y,Y,Y,Y,Y,N,LENORA WOODRUFF,(615) 532-3446
,ROBERTSON,BETHEL BAPTIST CHRISTIAN CHILD CARE, 7022 BETHEL ROAD,GREENBRIER,TN,37073,(615) 643-2561  ,Stacy Stinson, 7022 BETHEL ROAD,GREENBRIER,TN,37073,6WK,12YR,3,Center,150,06:00 AM,06:00 PM,N,N,N,Y,N,N,DHS Licensing,Licensed,12/1/2021,9/1/1996,N,Y,Y,Y,Y,Y,N,LENORA WOODRUFF,(615) 532-3446
,ROBERTSON,Mid-Cumberland CAA HS Bransford,700 Bransford Street,Springfield,TN,37172,(615) 389-3450  ,Patricia Boone,P. O. Box 310,Lebanon,TN,37088,3YR,5YR,3,Center,78,08:00 AM,02:00 PM,N,N,N,N,Y,N,DHS Licensing,Licensed,9/1/2021,9/1/2020,N,Y,Y,N,N,N,Y,LENORA WOODRUFF,(615) 532-3446
,ROBERTSON,Mid-Cumberland CAA HS Rosehill,807 Rosehill Circle,Springfield,TN,37172,(615) 389-3450  ,Patricia Boone,P. O. Box 310,Lebanon,TN,37088,6WK,3YR,3,Center,24,07:30 AM,02:00 PM,N,N,N,N,N,N,DHS Licensing,Licensed,9/1/2021,9/1/2020,N,Y,Y,N,N,N,Y,LENORA WOODRUFF,(615) 532-3446
,ROBERTSON,South Haven Bapt. Church Preschool ,112 ACADEMY DRIVE,SPRINGFIELD,TN,37172,(615) 384-5073  ,Alisha Ray,112 ACADEMY DRIVE,SPRINGFIELD,TN,37172,24MO,5YR,,Center,141,06:30 AM,06:00 PM,N,N,N,Y,N,N,Department Of Education,Approved,10/1/2021,6/11/1999,N,Y,Y,Y,Y,Y,N,Steven Shumate,(615) 630-1150
,ROBERTSON,South Haven Bapt.Church Daycare,114 Academy Dr. ,Springfield,TN,37172,(615) 384-5073  203,Alisha Ray,112 Academy Dr.,Springfield,TN,37172,6WK,24MO,,Center,46,06:30 AM,06:00 PM,N,Y,N,Y,N,N,Department Of Education,Approved,10/1/2021,7/25/2008,N,Y,Y,Y,Y,Y,N,Steven Shumate,(615) 630-1150
,ROBERTSON,South Haven Bapt. Church Extended Care,112 Academy Drive,Springfield,TN,37172,(615) 384-5073  ,,112 Academy Drive,Springfield,TN,37172,5YR,14YR,,Center,100,06:30 AM,06:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,10/1/2017,N,Y,Y,Y,Y,N,N,Kelly Doyle,
,ROBERTSON,Grace Baptist Academy,3181 Walling Rd.,Springfield,TN,37172,(615) 384-3393  ,Jim Parker,3181 Walling Rd.,Springfield,TN,37172,3YR,5YR,,Center,68,08:00 AM,03:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,8/12/2020,N,N,N,N,N,N,N,Steven Shumate,(615) 630-1150
,ROBERTSON,Grace Baptist Academy School Age Program,3181 Walling Rd.,Springfield,TN,37172,(615) 389-1074  ,,2100 Park Plaza Drive,Springfield ,TN,37172,3YR,5YR,,Center,48,06:30 AM,08:00 AM,N,N,N,N,N,N,Department Of Education,Approved,8/1/2021,8/12/2020,N,N,N,N,N,N,N,Kelly Doyle,
,ROBERTSON,Christian Community School Preschool ,506 Hester Dr.,White House,TN,37188,(615) 672-6949  ,Tom Thornton,506 Hester Dr.,White House,TN,37188,18MO,5YR,,Center,220,06:30 AM,06:00 PM,N,Y,N,N,N,N,Department Of Education,Approved,10/1/2021,4/21/2009,N,Y,Y,Y,Y,Y,N,Steven Shumate,(615) 630-1150
,ROBERTSON,Christian Community School Age ,506 HESTER DRIVE,WHITE HOUSE,TN,37188,(615) 672-6949  ,Nolan Crunk,506 HESTER DRIVE,WHITE HOUSE,TN,37188,5YR,12YR,,Center,180,06:30 AM,06:00 PM,N,Y,N,Y,N,N,Department Of Education,Approved,10/1/2021,4/18/2006,N,Y,Y,Y,Y,Y,N,Kelly Doyle,
,ROBERTSON,CALVARY CHRISTIAN DAYCARE AND PRESCHOOL,2806 HWY 41 SOUTH,GREENBRIER,TN,37073,(615) 643-6570  ,Teresa Thomas,2806 HWY 41 SOUTH,GREENBRIER,TN,37073,6WK,12YR,3,Center,99,06:00 AM,06:00 PM,Y,N,N,Y,Y,N,DHS Licensing,Licensed,9/1/2021,5/1/2006,N,Y,Y,N,N,Y,N,LENORA WOODRUFF,(615) 532-3446
,ROBERTSON,DAYSPRING ACADEMY,2838 HEIGHTS CIRCLE DRIVE,GREENBRIER,TN,37073,(615) 672-9650  ,MONECCA BREWER,2838 HEIGHTS CIRCLE DRIVE,GREENBRIER,TN,37073,3YR,5YR,,Center,38,07:15 AM,03:00 PM,N,N,N,Y,N,N,Department Of Education,Approved,10/1/2021,8/6/2007,N,Y,Y,Y,Y,N,N,Steven Shumate,(615) 630-1150
,ROBERTSON,QUAIL RIDGE CHILDRENS CENTER,3545 HONEY RUN ROAD,WHITE HOUSE,TN,37188,(615) 672-9238  ,Kimberly Jo Childress,P O BOX 894,WHITE HOUSE,TN,37188,2YR,12YR,2,Center,77,06:00 AM,06:00 PM,Y,N,N,N,Y,N,DHS Licensing,Licensed,10/1/2021,6/1/1993,N,Y,Y,Y,Y,Y,N,LENORA WOODRUFF,(615) 532-3446
,ROBERTSON,Ridgetop Adventist Elem. School (RAES),102 King St. ,Ridgetop,TN,37152,(615) 859-0259  ,Briahiana Chingo,P.O. Box 829 ,Ridgetop,TN,37152,4YR,5YR,,Center,10,07:45 AM,03:30 PM,N,Y,N,N,N,N,Department Of Education,Approved,10/1/2021,9/30/2017,N,Y,Y,N,N,Y,N,Steven Shumate,(615) 630-1150
,ROBERTSON,COOPERTOWN ELEM. EAGLE'S TOWN,3746 HWY 49 WEST,"SPRINGFIELD,",TN,37172,(615) 382-0920  ,Melaine Dickerson,3746 HWY 49 WEST,"SPRINGFIELD,",TN,37172,5YR,11YR,,Center,90,02:30 PM,06:00 PM,Y,N,N,Y,Y,N,Department Of Education,Approved,10/1/2021,1/1/2008,N,Y,Y,Y,Y,Y,N,Kelly Doyle,
